time,lat,lon,PM25_concentration,PM10_concentration,O3_concentration,NO2_concentration,SO2_concentration,CO_concentration
2026-06-09 12:00:00,28.0,-124.25,17.52315226255529,30.0995424140639,0.04067310792636998,0.05533576216197799,0.13585289817414722,0.10494959585978185
2026-06-09 12:00:00,28.0,-124.0,17.339123914439476,29.854120953132362,0.04074251333001651,0.05707204839903352,0.13663892779907766,0.10489687730004879
2026-06-09 12:00:00,28.0,-123.75,17.537090002406213,30.248010318700604,0.0404517288064456,0.05925428899166104,0.13859948444976553,0.1046989898282704
2026-06-09 12:00:00,28.0,-123.5,17.639746552333715,30.478140899958824,0.0401454435640771,0.06156570257004057,0.13996032960884133,0.10451357847000087
2026-06-09 12:00:00,28.0,-123.25,17.599438795201674,30.46263330475086,0.03981590724351245,0.06407087562704823,0.14042160753049593,0.10434688128199478
2026-06-09 12:00:00,28.0,-123.0,17.542133079473427,30.42438834199859,0.03948663675368301,0.06657157516073982,0.13973004200225342,0.10421091148309024
2026-06-09 12:00:00,28.0,-122.75,17.46669342495019,30.355776559076837,0.03915865039780829,0.06895176916010473,0.13841366825107793,0.10405990128115113
2026-06-09 12:00:00,28.0,-122.5,17.335715973843065,30.188434863021143,0.03883553474701727,0.07085441454547718,0.13575090505806647,0.10381800207797183
2026-06-09 12:00:00,28.0,-122.25,17.145044939326382,29.91700642773787,0.038526648543846444,0.07239134939976007,0.13307699891634917,0.10355631963826553
2026-06-09 12:00:00,28.0,-122.0,16.914578182536548,29.576186832969373,0.03822724863908909,0.07368447723331592,0.1303956641421612,0.1032814483742079
2026-06-09 12:00:00,28.0,-121.75,16.564047466971733,29.013428104463337,0.038010735936655646,0.07392353113551994,0.1269222765275267,0.10290060729443605
2026-06-09 12:00:00,28.0,-121.5,16.266117341956644,28.54689462594729,0.03780393141554775,0.07395903972684173,0.1241911498383993,0.10257186758150265
2026-06-09 12:00:00,28.0,-121.25,16.047088102766498,28.22469902241688,0.037611689166428125,0.07368923035184034,0.12257341453753674,0.10232127991882728
2026-06-09 12:00:00,28.0,-121.0,15.81645037163088,27.888917841778746,0.037577987081505164,0.0735603369612955,0.12231973677735682,0.10222675388803051
2026-06-09 12:00:00,28.0,-120.75,15.684396892367909,27.72070217815742,0.03764604564515637,0.07385503030974115,0.12265041130922319,0.10213497950888839
2026-06-09 12:00:00,28.0,-120.5,15.958288912542928,28.236334159714318,0.03796260663890803,0.07570315462969883,0.12395443746859051,0.10189815010448482
2026-06-09 12:00:00,28.0,-120.25,16.13948041878634,28.583988509467233,0.038460039186460425,0.07856285440950492,0.12715276490796015,0.10142322751975126
2026-06-09 12:00:00,28.0,-120.0,16.258871582408478,28.81965777135046,0.03907805276988036,0.08209693782921217,0.13161395986733537,0.10078957614813056
2026-06-09 12:00:00,28.0,-119.75,15.929253027735781,28.219089287518305,0.0401631540008598,0.08419390188362821,0.13996866172363295,0.09952919845611588
2026-06-09 12:00:00,28.0,-119.5,15.859811242080204,28.036302168743166,0.041128817911272784,0.08713244751187989,0.14669167449646076,0.09818599935569516
2026-06-09 12:00:00,28.0,-119.25,16.180634609952183,28.480187097556694,0.041915325840834905,0.09133336550089106,0.15096715364407082,0.09671856814266572
2026-06-09 12:00:00,28.0,-119.0,16.51142156333634,28.940833729506778,0.04268960341278151,0.08738240562717473,0.14976230976688437,0.09540941751692104
2026-06-09 12:00:00,28.0,-118.75,16.725444140775153,29.187173566925228,0.04339391926595455,0.07982970029359351,0.14645446019203665,0.09435060106391222
2026-06-09 12:00:00,28.0,-118.5,16.462445628917752,28.55952452307575,0.04383061860164756,0.06602189098328957,0.14021491085135332,0.09413484071456571
2026-06-09 12:00:00,28.0,-118.25,16.063269381306085,27.791006829148362,0.04399229889140434,0.053670213512369176,0.1378657564129061,0.09427052763339312
2026-06-09 12:00:00,28.0,-118.0,15.573307976524566,26.928576701835357,0.0439706331505363,0.0422892906010414,0.13811019857595916,0.09464051273100398
2026-06-09 12:00:00,28.0,-117.75,14.274682325067323,25.014179172446294,0.04352203306590183,0.03637445399155014,0.14057118404915886,0.09489831934628402
2026-06-09 12:00:00,28.0,-117.5,13.094633821709552,23.276276905904997,0.0430956512856188,0.036163359610059086,0.1439342464329108,0.09508857272976123
2026-06-09 12:00:00,28.0,-117.25,12.092451040502782,21.8031175336378,0.04270259696186367,0.044507878570594094,0.14865042418249333,0.09517749626553396
2026-06-09 12:00:00,28.0,-117.0,12.303596363949012,22.10323124529551,0.04250241784307122,0.05270253450004043,0.15378822701824493,0.0950936498760716
2026-06-09 12:00:00,28.0,-116.75,12.962840134632565,23.07360169595356,0.042397653199999136,0.06296311941588587,0.15965273080608489,0.09483101225688649
2026-06-09 12:00:00,28.0,-116.5,14.201149589608708,24.951726018683026,0.04248167125484584,0.08163728330846866,0.16800241331612165,0.094025979644043
2026-06-09 12:00:00,28.0,-116.25,15.195797953281568,26.47383645637417,0.04231611283767067,0.12016298978785961,0.1822096729161474,0.0933387647462264
2026-06-09 12:00:00,28.0,-116.0,16.028005589418232,27.758604304038776,0.041984170105813574,0.1719230579918445,0.20032198390951542,0.09273009499176144
2026-06-09 12:00:00,28.0,-115.75,15.206513825916945,26.041258038846497,0.04156741343475144,0.162592965925797,0.20198890880378126,0.09238797541858061
2026-06-09 12:00:00,28.0,-115.5,14.252485414091401,24.12008548447154,0.04125290083831795,0.14289268543827677,0.19840619982753163,0.09218780286358548
2026-06-09 12:00:00,28.0,-115.25,13.099652029781147,21.893173496325844,0.04109175435382823,0.10763712231857336,0.1869490400454998,0.09220055083586935
2026-06-09 12:00:00,28.0,-115.0,12.737082499825371,21.20566655605704,0.04103031583300169,0.08894925716864414,0.17627891375765015,0.0923365169610065
2026-06-09 12:00:00,28.0,-114.75,12.586405251369218,20.92757256377828,0.0409964744013225,0.07481180510898396,0.16537478554697976,0.0925631296187465
2026-06-09 12:00:00,28.0,-114.5,12.493033274552195,20.747725315573206,0.04097331336256895,0.06230830744052606,0.15274761615082738,0.09302911025404549
2026-06-09 12:00:00,28.0,-114.25,10.847881259937418,17.894954518210202,0.03908868171169994,0.12621398926320263,0.15530949048390574,0.09599107406094651
2026-06-09 12:00:00,28.0,-114.0,8.168209220119342,13.260234688066971,0.0359630696527482,0.24105912408020524,0.1679973939698516,0.10061702664892325
2026-06-09 12:00:00,28.0,-113.75,7.262513701534677,11.601170690768958,0.03131309787034999,0.3790547365970781,0.1503975582300646,0.1015497594106435
2026-06-09 12:00:00,28.0,-113.5,6.908154936979276,12.567338503183093,0.026018395443746036,0.5007421111278861,0.13109194942446206,0.10294014070358232
2026-06-09 12:00:00,28.0,-113.25,7.38080130346874,17.4713540301794,0.019756597050831385,0.597967128679439,0.10922768102017545,0.10501699479335865
2026-06-09 12:00:00,28.0,-113.0,8.553032060375001,20.429441249799996,0.020552984129459655,0.5447274612057506,0.13169025706760193,0.10513418796795977
2026-06-09 12:00:00,28.0,-112.75,9.871065298482021,23.441868668421648,0.023874495217982655,0.452622945911204,0.16320964034253158,0.10441253150237562
2026-06-09 12:00:00,28.0,-112.5,11.072724070969238,28.617585190453877,0.030238316874512387,0.3555237243595404,0.18662940807537234,0.10229513739122965
2026-06-09 12:00:00,28.0,-112.25,12.81039541111991,35.97527431508117,0.03353442236961724,0.29156660029502546,0.2067894115705773,0.10069362836941745
2026-06-09 12:00:00,28.0,-112.0,14.905408463048042,44.78761184144594,0.03478538375709504,0.24970420788872275,0.22477623890734721,0.09943604274049615
2026-06-09 12:00:00,28.0,-111.75,14.102197631872166,43.41161918830668,0.03404743281263483,0.19908908751930324,0.22184042327760448,0.0968600155285104
2026-06-09 12:00:00,28.0,-111.5,12.714065356081562,36.877164877342985,0.03261427661312194,0.3830610475839629,0.25014020022198286,0.09555889575792396
2026-06-09 12:00:00,28.0,-111.25,10.448550913369646,22.605018079620702,0.03013831253102826,0.9189136283016248,0.32529336602783054,0.09617013714944908
2026-06-09 12:00:00,28.0,-111.0,8.672911278042534,15.01798285730934,0.024011911485830914,1.978283682649887,0.3325769393915199,0.10473996335415911
2026-06-09 12:00:00,28.0,-110.75,7.46105621729425,10.386940196837497,0.018034580384875886,3.0788274907790973,0.3211464825316237,0.11444352882075944
2026-06-09 12:00:00,28.0,-110.5,8.014464647487046,10.894756208301036,0.01630396602405835,3.820548840394299,0.30272949722003545,0.12072346652164329
2026-06-09 12:00:00,28.0,-110.25,9.482329588192366,12.611845234818876,0.015813739847602804,4.899957732261124,0.3408021421140966,0.12774515711329498
2026-06-09 12:00:00,28.0,-110.0,11.559832202576112,15.135116271377425,0.01615043912739321,6.204491652296959,0.41653454047880106,0.135261349632128
2026-06-09 12:00:00,28.0,-109.75,10.185733589908825,13.56878642777775,0.01737440476057115,5.2168635219517565,0.3023594710135918,0.1253292326771618
2026-06-09 12:00:00,28.0,-109.5,8.886896551986696,12.067361332414885,0.018963656124656805,4.284307259576319,0.2162497750219787,0.11538132403373895
2026-06-09 12:00:00,28.0,-109.25,7.7009518761900235,10.663293359416159,0.02110083608510537,3.4343587991606914,0.1722381392413917,0.10540972785766663
2026-06-09 12:00:00,28.0,-109.0,7.941595825399478,10.432303021445845,0.020664075651223725,3.9622309157186124,0.1655792737137544,0.11012786628668936
2026-06-09 12:00:00,28.0,-108.75,7.9143389619709845,9.855681659680704,0.019894324169111174,4.559546932692557,0.16308114507823673,0.1150978341117612
2026-06-09 12:00:00,28.0,-108.5,5.388890222949636,6.7234585676746335,0.02036654888843901,4.056817974335057,0.13987319375773355,0.1063853849156824
2026-06-09 12:00:00,28.0,-108.25,4.355242833042951,5.377012168850343,0.02229205201484528,3.4416447706663726,0.13509357147133033,0.1041323112332273
2026-06-09 12:00:00,28.0,-108.0,4.316129675885407,5.221083565487792,0.02518640741264305,2.751508736789777,0.14259950187440154,0.10618548789321412
2026-06-09 12:00:00,28.0,-107.75,5.424947158159676,6.936351215622521,0.030406717429568558,2.5002001766518296,0.16287464917287536,0.1081376726920818
2026-06-09 12:00:00,28.0,-107.5,6.449611511526211,8.398168382937646,0.03210353109084892,2.408827903729777,0.16547948911006738,0.11048939437214704
2026-06-09 12:00:00,28.0,-107.25,7.34804617152781,9.479809826016837,0.02851510021862337,2.5573600616320924,0.14157886800514277,0.1134404213740126
2026-06-09 12:00:00,28.0,-107.0,6.52940457257692,8.259847250616218,0.029563186127564645,2.483204702383432,0.16731636906871833,0.11114536755345984
2026-06-09 12:00:00,28.0,-106.75,5.651486389978322,6.93722540523379,0.03183463633484481,2.220780266854958,0.20632572436267246,0.10896921888301288
2026-06-09 12:00:00,28.0,-106.5,6.253538131772043,7.505570498444136,0.03436302695427211,1.4279670433552047,0.24878437440920154,0.11251477163551259
2026-06-09 12:00:00,28.0,-106.25,7.413988534208185,9.00646046630647,0.035025224714392095,1.0917811894850995,0.30544486316176395,0.1147629187961016
2026-06-09 12:00:00,28.0,-106.0,8.946704710408374,11.129047017274193,0.03444329390163241,1.0600135820367502,0.37157324438507716,0.11614612889541118
2026-06-09 12:00:00,28.0,-105.75,8.850619348521663,11.16967229819463,0.034054103770620146,1.0855224507706234,0.3848935855003747,0.11676293604428974
2026-06-09 12:00:00,28.25,-134.75,13.930884612545297,24.002423604230323,0.03389388943553811,0.024797185345921537,0.0704320502743798,0.09975274719198675
2026-06-09 12:00:00,28.25,-134.5,14.062007225312911,24.169074741564735,0.034203808010591336,0.025171493429634588,0.07455594516481939,0.10032084018740978
2026-06-09 12:00:00,28.25,-134.25,14.0884655608354,24.151326050159238,0.034518800348429475,0.025438646650167002,0.07837039735808811,0.10065282796979415
2026-06-09 12:00:00,28.25,-134.0,14.045147711527816,24.01064413959381,0.03483717519479089,0.02563436329524567,0.0819785544199096,0.10082741227681945
2026-06-09 12:00:00,28.25,-133.75,13.930633480097086,23.749054500754642,0.03519935215315925,0.025610422955624434,0.08514118175897953,0.10034007557339857
2026-06-09 12:00:00,28.25,-133.5,13.898111217436345,23.62756656992813,0.03554074165718642,0.025593472496184586,0.08827432043874885,0.09973987523005858
2026-06-09 12:00:00,28.25,-133.25,13.988576907930591,23.71623120112064,0.035850949979701785,0.02558700685701681,0.09136322612956725,0.09897037942683987
2026-06-09 12:00:00,28.25,-133.0,13.992146330465904,23.659593395563977,0.03614600300259079,0.025554818458781565,0.09391250190355135,0.09788033457472453
2026-06-09 12:00:00,28.25,-132.75,14.019185090585665,23.644475932726838,0.0364308439180479,0.025571489323014177,0.09634839064543342,0.09676950630295415
2026-06-09 12:00:00,28.25,-132.5,14.226997469002269,23.94074227751713,0.03668999170340375,0.025809319996185767,0.09887036117574172,0.09589609340146035
2026-06-09 12:00:00,28.25,-132.25,14.565271988509098,24.45946134521627,0.03694152934703448,0.026276243992302127,0.10176377499563898,0.09520061390504186
2026-06-09 12:00:00,28.25,-132.0,14.990521268742777,25.126482228188028,0.03718799356284846,0.02689589687038172,0.1049048176752623,0.09462375667867359
2026-06-09 12:00:00,28.25,-131.75,14.913491219736807,24.90467965188252,0.03755782353886698,0.027152425473038547,0.10683149128781677,0.09375215310754005
2026-06-09 12:00:00,28.25,-131.5,14.990954144700101,24.950366661613376,0.037911151777225864,0.027522329932237296,0.10876787831573281,0.09295233678494053
2026-06-09 12:00:00,28.25,-131.25,15.300156530617505,25.397288050399144,0.038239727409095266,0.028062298176249088,0.11071883546669149,0.09226020133514212
2026-06-09 12:00:00,28.25,-131.0,16.043088191252888,26.59330888832245,0.038406661339540855,0.028496719229522037,0.1129414898309163,0.09168243209605939
2026-06-09 12:00:00,28.25,-130.75,16.79436090196133,27.810076907996475,0.03854554108328214,0.02889140281396384,0.11535997398962805,0.09118550502328786
2026-06-09 12:00:00,28.25,-130.5,17.145268538243148,28.360734205534364,0.038733845781630166,0.02923268371381991,0.11829008011302168,0.09089758040504556
2026-06-09 12:00:00,28.25,-130.25,17.189895340496903,28.41404134201742,0.03891438839669374,0.029774014984467072,0.12167433668637495,0.0909743093297232
2026-06-09 12:00:00,28.25,-130.0,17.030334920065116,28.135781704463643,0.039089756289567665,0.030448713168975083,0.12536136022636823,0.09129414061634765
2026-06-09 12:00:00,28.25,-129.75,16.618305065385762,27.48732153001775,0.03940523600608477,0.031140536559927427,0.12766618128893412,0.09203096514837969
2026-06-09 12:00:00,28.25,-129.5,16.197506891302442,26.84581046352745,0.03977329741718923,0.031927911612959235,0.12949351194141287,0.0929676490467502
2026-06-09 12:00:00,28.25,-129.25,15.763556238113242,26.214723058970673,0.04022023137017477,0.032858614159110365,0.1306046069787607,0.09420412199462858
2026-06-09 12:00:00,28.25,-129.0,15.617761306430099,26.043800005481877,0.040422994165412104,0.03367887659839569,0.13190442943563185,0.095358122541988
2026-06-09 12:00:00,28.25,-128.75,15.583216939063371,26.05330062799261,0.04052104731935017,0.0344307081107053,0.13305943120442348,0.09646947937701843
2026-06-09 12:00:00,28.25,-128.5,15.705519107456055,26.324331603433134,0.0404444330658394,0.03501925602197775,0.13344642280137203,0.09749273376325171
2026-06-09 12:00:00,28.25,-128.25,15.866605918013311,26.648040440946108,0.040301849445118054,0.035596794871964536,0.1337089973528036,0.09836088950384116
2026-06-09 12:00:00,28.25,-128.0,16.05354915668031,27.006867853174082,0.04011528624625627,0.03616699434776087,0.1338886272072237,0.09912564614733457
2026-06-09 12:00:00,28.25,-127.75,16.26391615827659,27.389525092402582,0.03981359180957337,0.03652470146604325,0.13381647410467987,0.09971211716331967
2026-06-09 12:00:00,28.25,-127.5,16.397220248265384,27.642574451647295,0.039623125025711754,0.03699767170851648,0.13343399991936922,0.100248893130001
2026-06-09 12:00:00,28.25,-127.25,16.414929970842767,27.701211990916022,0.039599499721082405,0.037643536637276334,0.13258604410990768,0.10071112652272667
2026-06-09 12:00:00,28.25,-127.0,16.20804157553853,27.3670908157445,0.03985782757136549,0.03842808078883468,0.13160457368982595,0.10116091870273204
2026-06-09 12:00:00,28.25,-126.75,15.971719447005606,26.983622003484907,0.04019332933996846,0.03922961034923386,0.13070626128897145,0.1016010341798568
2026-06-09 12:00:00,28.25,-126.5,15.842260503440352,26.79552135731467,0.040555573626937916,0.03996040232219736,0.13027409557564773,0.10201488405817938
2026-06-09 12:00:00,28.25,-126.25,16.074005126931215,27.237302191451374,0.04068672907180389,0.04122854133410427,0.13009403907679498,0.10233296846848658
2026-06-09 12:00:00,28.25,-126.0,16.546552128459922,28.099004012460135,0.04066382528860059,0.04285491170530743,0.13008205538758982,0.10258720923345012
2026-06-09 12:00:00,28.25,-125.75,16.867006902287823,28.68165127622964,0.04039674177246404,0.04534435753190654,0.1302921777705632,0.10266162598087827
2026-06-09 12:00:00,28.25,-125.5,17.27434917331264,29.41274246381857,0.04012574381835914,0.047847293827256124,0.1303580441419117,0.1027324360073295
2026-06-09 12:00:00,28.25,-125.25,17.812022690133205,30.366499537137273,0.0398488742073019,0.0503704658257309,0.13020752649582237,0.1027978359523154
2026-06-09 12:00:00,28.25,-125.0,17.749829606117522,30.29374850971347,0.039849575027695074,0.052299358211184865,0.13012436847659492,0.10292792359066572
2026-06-09 12:00:00,28.25,-124.75,17.49626432623362,29.898926001692946,0.039935443915636824,0.0540210355986615,0.12996797819537712,0.1030583955969124
2026-06-09 12:00:00,28.25,-124.5,17.077076863714424,29.24232567203036,0.04008441464232182,0.05550813260725071,0.12945129923933482,0.10312571738137988
2026-06-09 12:00:00,28.25,-124.25,16.793758217392956,28.8255848079903,0.040133459475055866,0.05715155828609642,0.1292837032675823,0.10313279397550436
2026-06-09 12:00:00,28.25,-124.0,16.601018781870177,28.568750254365618,0.0401158870451558,0.058899203078446705,0.12934882928535685,0.10309970710940011
2026-06-09 12:00:00,28.25,-123.75,16.80593070263472,28.97420814385044,0.039704753484668225,0.062405152230422624,0.13058691378318135,0.10300851961457268
2026-06-09 12:00:00,28.25,-123.5,16.907916400299598,29.200306395083242,0.03930659283922261,0.06559746545866144,0.13136043268754974,0.10287855458820362
2026-06-09 12:00:00,28.25,-123.25,16.85551276331427,29.1573651889368,0.03892789156634032,0.06831932480129194,0.13143710320173124,0.1026904232645221
2026-06-09 12:00:00,28.25,-123.0,16.611741759931327,28.777631166932487,0.038616861097962384,0.06983934414553658,0.12974731518525162,0.10244495912946823
2026-06-09 12:00:00,28.25,-122.75,16.339806230281425,28.349574687780997,0.038316893489160155,0.07114973698314037,0.12744357328213374,0.10217966032514614
2026-06-09 12:00:00,28.25,-122.5,16.14657996196236,28.065021195900524,0.03799350651415604,0.07282346379257257,0.12445047436312791,0.10189235565512358
2026-06-09 12:00:00,28.25,-122.25,15.943207143376641,27.756040160698625,0.03772381460092376,0.07458232734261383,0.12177016855492372,0.10167448518572497
2026-06-09 12:00:00,28.25,-122.0,15.733069957946467,27.43077409661573,0.037489919395539445,0.07639794871972796,0.11929839148725452,0.10150290418340911
2026-06-09 12:00:00,28.25,-121.75,15.350772986089607,26.802867481024755,0.037290923853258995,0.07634692259440519,0.11570704923541804,0.10109553161593196
2026-06-09 12:00:00,28.25,-121.5,15.00787938368875,26.246656847917695,0.037119395834439795,0.07661624267779327,0.11253108396399218,0.10076169684707312
2026-06-09 12:00:00,28.25,-121.25,14.72409083547223,25.79799018853714,0.03698906910081256,0.07736608207425093,0.10997818416318522,0.10053816877614224
2026-06-09 12:00:00,28.25,-121.0,14.467079756386614,25.41717059045897,0.03693918939342581,0.07794019588294884,0.1091660418794858,0.10053998040260671
2026-06-09 12:00:00,28.25,-120.75,14.307154128090472,25.20839736952513,0.03695437825686208,0.0785275904639911,0.10899678952346561,0.10060928923592398
2026-06-09 12:00:00,28.25,-120.5,14.508792833822906,25.619962595868813,0.03714939437735044,0.0793438337221723,0.10965833936105085,0.1007232471992563
2026-06-09 12:00:00,28.25,-120.25,14.85443251736375,26.275007725118176,0.037535711955371864,0.08471552169215787,0.11226275118323017,0.1007399779944371
2026-06-09 12:00:00,28.25,-120.0,15.296072852777177,27.09237278963851,0.03804956383841575,0.09312417280335612,0.1161624043284764,0.10069189067751673
2026-06-09 12:00:00,28.25,-119.75,15.182280266312866,26.91303957469455,0.03911517662159514,0.09189045895135034,0.12471254697992488,0.10008148277193195
2026-06-09 12:00:00,28.25,-119.5,15.269912001514077,27.040396588517684,0.04016650997990467,0.08952578248599181,0.1324810268376977,0.099320183143401
2026-06-09 12:00:00,28.25,-119.25,15.659680219215259,27.62778894549423,0.04119642420090868,0.08546466210060989,0.13907701250494744,0.09833254593045068
2026-06-09 12:00:00,28.25,-119.0,16.019801485356105,28.138226859652793,0.04211779935756545,0.07467620143346451,0.13979589582523805,0.09714329788263582
2026-06-09 12:00:00,28.25,-118.75,16.238851985317748,28.385709116563692,0.04295138746458439,0.06240620071246576,0.13886558509195146,0.09602453473287169
2026-06-09 12:00:00,28.25,-118.5,15.923266372120207,27.658323187297032,0.04354236643739859,0.05093738005785665,0.13721560049134232,0.09538932201017883
2026-06-09 12:00:00,28.25,-118.25,15.547274911931666,26.919761531019887,0.043849931392142466,0.04241353572126317,0.13803189677423994,0.09526184550188564
2026-06-09 12:00:00,28.25,-118.0,15.131012887082315,26.173749390069048,0.043968553668172095,0.035853008930020705,0.1404923803128148,0.09547285980319348
2026-06-09 12:00:00,28.25,-117.75,14.542263837569674,25.48651467648765,0.04354319367477805,0.03772140390249522,0.14742497588888448,0.09562889158571357
2026-06-09 12:00:00,28.25,-117.5,13.764829942531676,24.451019431383074,0.043109648265333006,0.04264437651423515,0.1533802796506436,0.09576357694375082
